source_ecli,count
ECLI:CE:ECHR:2009:1001JUD000868202,13
ECLI:CE:ECHR:2018:1030JUD004093816,13
ECLI:CE:ECHR:2006:1026JUD005315799,13
ECLI:CE:ECHR:2001:0118JUD002528994,13
ECLI:CE:ECHR:2004:0622JUD002968796,13
ECLI:CE:ECHR:2007:1023JUD004054104,13
ECLI:CE:ECHR:2018:1009JUD004332611,13
ECLI:CE:ECHR:2017:1130JUD001938807,13
ECLI:CE:ECHR:2007:1023JUD001050802,13
ECLI:CE:ECHR:2004:0624JUD005932000,13
ECLI:CE:ECHR:2009:1008JUD000823703,13
ECLI:CE:ECHR:2011:0726JUD000645709,13
ECLI:CE:ECHR:2017:1130JUD000185010,13
ECLI:CE:ECHR:2005:0609JUD004290898,13
ECLI:CE:ECHR:2012:0308JUD001416609,13
ECLI:CE:ECHR:2012:0308JUD003924310,13
ECLI:CE:ECHR:2015:0915JUD004236010,13
ECLI:CE:ECHR:2007:0705JUD006800701,13
ECLI:CE:ECHR:2014:1002JUD003219109,13
ECLI:CE:ECHR:2005:0531JUD002730695,13
ECLI:CE:ECHR:2011:0628JUD002897907,13
ECLI:CE:ECHR:2004:1026JUD002726595,13
ECLI:CE:ECHR:2022:0915JUD000825713,13
ECLI:CE:ECHR:2018:0614JUD006803914,13
ECLI:CE:ECHR:2015:1015JUD006025911,13
ECLI:CE:ECHR:2024:0516JUD003474916,13
ECLI:CE:ECHR:2004:1028JUD004392698,13
ECLI:CE:ECHR:2007:0619JUD001998102,13
ECLI:CE:ECHR:2014:1028JUD002053106,13
ECLI:CE:ECHR:1990:0424JUD001110584,13
ECLI:CE:ECHR:2006:1128JUD004076502,13
ECLI:CE:ECHR:2006:1116JUD004596499,13
ECLI:CE:ECHR:2007:0705JUD003193004,13
ECLI:CE:ECHR:2010:0420JUD002114302,13
ECLI:CE:ECHR:2018:0628JUD006418411,13
ECLI:CE:ECHR:2017:1214JUD004012216,13
ECLI:CE:ECHR:2024:1212JUD002296223,13
ECLI:CE:ECHR:2023:0516JUD000280016,13
ECLI:CE:ECHR:2014:0925JUD001253506,13
ECLI:CE:ECHR:2011:0630JUD002259004,13
ECLI:CE:ECHR:2004:1007JUD004255298,13
ECLI:CE:ECHR:2017:1214JUD002043509,13
ECLI:CE:ECHR:2018:0712JUD000098316,13
ECLI:CE:ECHR:2021:1026JUD003030613,13
ECLI:CE:ECHR:2024:1212JUD000832222,13
ECLI:CE:ECHR:2006:1109JUD003000302,13
ECLI:CE:ECHR:2015:1015JUD004838609,13
ECLI:CE:ECHR:2021:1102JUD005567410,13
ECLI:CE:ECHR:1996:1218JUD002409594,13
ECLI:CE:ECHR:2019:0702JUD004810807,13
ECLI:CE:ECHR:2009:1217JUD002201505,13
ECLI:CE:ECHR:2012:0207JUD002013405,13
ECLI:CE:ECHR:2021:0325JUD001593115,13
ECLI:CE:ECHR:2022:1213JUD007703912,13
ECLI:CE:ECHR:2012:0117JUD000285309,13
ECLI:CE:ECHR:2020:0604JUD000616113,13
ECLI:CE:ECHR:2009:0414JUD001401107,13
ECLI:CE:ECHR:2009:0630JUD007510901,13
ECLI:CE:ECHR:2017:0504JUD003140814,13
ECLI:CE:ECHR:2017:0504JUD005888910,13
ECLI:CE:ECHR:2022:0324JUD000538610,13
ECLI:CE:ECHR:2013:0604JUD000554306,13
ECLI:CE:ECHR:2006:0620JUD001720902,13
ECLI:CE:ECHR:2021:0318JUD002434007,13
ECLI:CE:ECHR:2010:1021JUD004337402,13
ECLI:CE:ECHR:2012:0717JUD002419710,13
ECLI:CE:ECHR:2024:0613JUD006417617,13
ECLI:CE:ECHR:2020:0526JUD000099919,13
ECLI:CE:ECHR:2009:0409JUD000002203,13
ECLI:CE:ECHR:2001:0712JUD003307196,13
ECLI:CE:ECHR:2024:1119JUD003946817,13
ECLI:CE:ECHR:2020:0526JUD006316416,13
ECLI:CE:ECHR:2001:0717JUD003928898,13
ECLI:CE:ECHR:2021:1216JUD000775717,13
ECLI:CE:ECHR:1980:1106JUD000653874,13
ECLI:CE:ECHR:2013:0110JUD003676908,13
ECLI:CE:ECHR:2021:0114JUD005112207,13
ECLI:CE:ECHR:2009:0512JUD002845603,13
ECLI:CE:ECHR:2009:0721JUD001690906,13
ECLI:CE:ECHR:2013:0122JUD003196308,13
ECLI:CE:ECHR:2020:0430JUD007206017,13
ECLI:CE:ECHR:2012:0619JUD000649509,13
ECLI:CE:ECHR:2009:0115JUD005717600,13
ECLI:CE:ECHR:2012:0621JUD003412406,13
ECLI:CE:ECHR:2021:0422JUD003781612,13
ECLI:CE:ECHR:2001:0215JUD003709597,13
ECLI:CE:ECHR:2006:0620JUD004621399,13
ECLI:CE:ECHR:2012:0207JUD000012404,13
ECLI:CE:ECHR:2012:0110JUD000698406,13
ECLI:CE:ECHR:2023:1128JUD002555118,13
ECLI:CE:ECHR:2024:0606JUD003577318,13
ECLI:CE:ECHR:2005:1108JUD001328404,13
ECLI:CE:ECHR:2012:0110JUD003346803,13
ECLI:CE:ECHR:2020:0611JUD004834512,13
ECLI:CE:ECHR:2001:0607JUD003959498,13
ECLI:CE:ECHR:2013:0314JUD001543805,13
ECLI:CE:ECHR:2009:0205JUD004211704,13
ECLI:CE:ECHR:2012:0117JUD001229407,13
ECLI:CE:ECHR:2008:1211JUD007659301,13
ECLI:CE:ECHR:2021:0520JUD000146916,13
ECLI:CE:ECHR:2022:0303JUD005185319,13
ECLI:CE:ECHR:2016:0830JUD000616913,13
ECLI:CE:ECHR:2011:0125JUD002624605,13
ECLI:CE:ECHR:2011:0111JUD004038506,13
ECLI:CE:ECHR:2002:0611JUD003604297,13
ECLI:CE:ECHR:1982:1210JUD000830478,13
ECLI:CE:ECHR:2008:1209JUD000288605,13
ECLI:CE:ECHR:2024:0606JUD008434617,13
ECLI:CE:ECHR:2016:0915JUD004481811,13
ECLI:CE:ECHR:2013:0314JUD002411708,13
ECLI:CE:ECHR:2016:1220JUD001636307,13
ECLI:CE:ECHR:2022:0301JUD002312616,13
ECLI:CE:ECHR:2002:0702JUD003066896,13
ECLI:CE:ECHR:2020:1006JUD000100912,13
ECLI:CE:ECHR:2022:0224JUD000676811,13
ECLI:CE:ECHR:2011:1122JUD000224310,13
ECLI:CE:ECHR:2005:1215JUD005320399,13
ECLI:CE:ECHR:2020:0625JUD006831713,13
ECLI:CE:ECHR:2009:1203JUD003770005,13
ECLI:CE:ECHR:2009:0402JUD002268405,13
ECLI:CE:ECHR:2013:0530JUD000797310,13
ECLI:CE:ECHR:2013:0606JUD000158509,13
ECLI:CE:ECHR:2024:1126JUD004928219,13
ECLI:CE:ECHR:2009:0108JUD001347604,13
ECLI:CE:ECHR:2009:0310JUD007191201,13
ECLI:CE:ECHR:2008:1120JUD002033504,13
ECLI:CE:ECHR:2020:0623JUD001079514,13
ECLI:CE:ECHR:2010:0722JUD003060407,13
ECLI:CE:ECHR:2020:0623JUD006191916,13
ECLI:CE:ECHR:2011:1115JUD003038303,13
ECLI:CE:ECHR:2012:0703JUD001120910,13
ECLI:CE:ECHR:2009:1208JUD002246503,13
ECLI:CE:ECHR:2020:0618JUD002045214,13
ECLI:CE:ECHR:2009:0108JUD000206803,13
ECLI:CE:ECHR:2023:0202JUD003035211,13
ECLI:CE:ECHR:2021:0209JUD006949116,13
ECLI:CE:ECHR:2003:0121JUD004577199,13
ECLI:CE:ECHR:2021:0429JUD002763717,13
ECLI:CE:ECHR:2021:0121JUD002792916,13
ECLI:CE:ECHR:2024:1114JUD004332714,13
ECLI:CE:ECHR:2016:0225JUD001770812,13
ECLI:CE:ECHR:2012:0110JUD004897709,13
ECLI:CE:ECHR:2020:0206JUD004039410,13
ECLI:CE:ECHR:2020:0204JUD002246307,13
ECLI:CE:ECHR:2005:1020JUD006399300,13
ECLI:CE:ECHR:2001:0503JUD003182796,13
ECLI:CE:ECHR:2009:0702JUD002721304,13
ECLI:CE:ECHR:2022:1110JUD000231720,13
ECLI:CE:ECHR:2020:0204JUD006085815,13
ECLI:CE:ECHR:2005:1222JUD003249503,13
ECLI:CE:ECHR:2010:1026JUD001608590,13
ECLI:CE:ECHR:2017:0314JUD003621613,13
ECLI:CE:ECHR:2012:0110JUD001549209,13
ECLI:CE:ECHR:2023:0907JUD001779122,13
ECLI:CE:ECHR:2012:0710JUD004338010,13
ECLI:CE:ECHR:2024:0206JUD005644015,13
ECLI:CE:ECHR:2006:0202JUD003324396,13
ECLI:CE:ECHR:2021:1216JUD004675316,13
ECLI:CE:ECHR:2024:0912JUD001022822,13
ECLI:CE:ECHR:2020:1203JUD003815812,13
ECLI:CE:ECHR:1998:0525JUD002427694,13
ECLI:CE:ECHR:2021:1216JUD003504516,13
ECLI:CE:ECHR:2006:0425JUD000148302,13
ECLI:CE:ECHR:2010:1028JUD002015705,13
ECLI:CE:ECHR:2006:0202JUD003621197,13
ECLI:CE:ECHR:2006:0202JUD003324796,13
ECLI:CE:ECHR:2012:0724JUD004715908,13
ECLI:CE:ECHR:2023:0907JUD001366821,13
ECLI:CE:ECHR:2002:0205JUD005156499,13
ECLI:CE:ECHR:2020:0114JUD005307412,13
ECLI:CE:ECHR:2020:0114JUD005111915,13
ECLI:CE:ECHR:2020:0114JUD002942217,13
ECLI:CE:ECHR:1998:0729JUD002555494,13
ECLI:CE:ECHR:2009:1210JUD000880207,13
ECLI:CE:ECHR:2002:0214JUD003188996,13
ECLI:CE:ECHR:2023:0112JUD006341716,13
ECLI:CE:ECHR:2021:0708JUD001262517,13
ECLI:CE:ECHR:2021:0603JUD004843118,13
ECLI:CE:ECHR:2022:0208JUD001993820,13
ECLI:CE:ECHR:2022:0125JUD002768417,13
ECLI:CE:ECHR:1996:0916JUD001577789,13
ECLI:CE:ECHR:2008:0919JUD000917402,13
ECLI:CE:ECHR:2021:0624JUD005968717,13
ECLI:CE:ECHR:2012:1002JUD002320010,13
ECLI:CE:ECHR:2013:0711JUD002936910,13
ECLI:CE:ECHR:2006:0202JUD003324096,13
ECLI:CE:ECHR:2009:1203JUD001896703,13
ECLI:CE:ECHR:2009:0212JUD000618903,13
ECLI:CE:ECHR:2006:0412JUD006573101,13
ECLI:CE:ECHR:2006:0713JUD005589400,13
ECLI:CE:ECHR:2006:0202JUD003323996,13
ECLI:CE:ECHR:2017:0119JUD000477206,13
ECLI:CE:ECHR:2023:0112JUD004421816,13
ECLI:CE:ECHR:2010:0902JUD000341305,13
ECLI:CE:ECHR:2012:0703JUD003480604,13
ECLI:CE:ECHR:2006:0411JUD007134301,13
ECLI:CE:ECHR:2024:0606JUD008352717,13
ECLI:CE:ECHR:2013:0108JUD003757605,13
ECLI:CE:ECHR:2023:0209JUD000934918,13
ECLI:CE:ECHR:2024:0201JUD002243120,13
ECLI:CE:ECHR:2012:0724JUD004241810,13
ECLI:CE:ECHR:2023:1012JUD003463418,13
ECLI:CE:ECHR:2024:1008JUD002044018,13
ECLI:CE:ECHR:2011:0113JUD003271506,13
ECLI:CE:ECHR:2023:0907JUD007553017,13
ECLI:CE:ECHR:2001:0605JUD003568597,13
ECLI:CE:ECHR:2016:1220JUD005863011,13
ECLI:CE:ECHR:2021:0520JUD000711818,13
ECLI:CE:ECHR:2016:0721JUD002021305,13
ECLI:CE:ECHR:2001:1206JUD004172798,13
ECLI:CE:ECHR:2021:0121JUD005582915,13
ECLI:CE:ECHR:2011:0630JUD000891605,12
ECLI:CE:ECHR:2012:1120JUD003319709,12
ECLI:CE:ECHR:2020:1217JUD001146412,12
ECLI:CE:ECHR:2018:0619JUD003525208,12
ECLI:CE:ECHR:2018:0726JUD003111315,12
ECLI:CE:ECHR:2002:0131JUD002443094,12
ECLI:CE:ECHR:2004:1012JUD005890600,12
ECLI:CE:ECHR:2022:0913JUD003069415,12
ECLI:CE:ECHR:2014:0930JUD005128409,12
ECLI:CE:ECHR:2009:0219JUD000233403,12
ECLI:CE:ECHR:2012:0403JUD001796610,12
ECLI:CE:ECHR:2009:0129JUD004327606,12
ECLI:CE:ECHR:2012:0403JUD002347005,12
ECLI:CE:ECHR:2014:0722JUD005462911,12
ECLI:CE:ECHR:2012:0710JUD005833109,12
ECLI:CE:ECHR:2021:0309JUD005433909,12
ECLI:CE:ECHR:2021:1116JUD003804818,12
ECLI:CE:ECHR:2000:0404JUD002662995,12
ECLI:CE:ECHR:2018:0614JUD001268316,12
ECLI:CE:ECHR:2021:0708JUD003922410,12
ECLI:CE:ECHR:2018:0726JUD002609109,12
ECLI:CE:ECHR:2021:1116JUD000069819,12
ECLI:CE:ECHR:2023:0112JUD000728616,12
ECLI:CE:ECHR:2009:0224JUD000358402,12
ECLI:CE:ECHR:2014:1002JUD001060910,12
ECLI:CE:ECHR:2001:1220JUD002563994,12
ECLI:CE:ECHR:2018:0614JUD000909405,12
ECLI:CE:ECHR:2001:1025JUD004187998,12
ECLI:CE:ECHR:1993:0526JUD001455389,12
ECLI:CE:ECHR:2004:1026JUD004582599,12
ECLI:CE:ECHR:2024:0111JUD001650522,12
ECLI:CE:ECHR:1998:0219JUD001496789,12
ECLI:CE:ECHR:2022:0915JUD002120512,12
ECLI:CE:ECHR:2023:1130JUD002368616,12
ECLI:CE:ECHR:2018:0619JUD003073308,12
ECLI:CE:ECHR:2012:0112JUD001226607,12
ECLI:CE:ECHR:2010:0126JUD004213807,12
ECLI:CE:ECHR:2014:1014JUD003110206,12
ECLI:CE:ECHR:2009:0224JUD004923007,12
ECLI:CE:ECHR:2018:0628JUD002705209,12
ECLI:CE:ECHR:2010:0729JUD000393304,12
ECLI:CE:ECHR:2018:0614JUD004696614,12
ECLI:CE:ECHR:2020:1217JUD006699414,12
ECLI:CE:ECHR:2022:0113JUD002294820,12
ECLI:CE:ECHR:2004:1005JUD004643099,12
ECLI:CE:ECHR:1992:1029JUD001423488,12
ECLI:CE:ECHR:2010:1102JUD003815502,12
ECLI:CE:ECHR:2024:0328JUD001785016,12
ECLI:CE:ECHR:2012:0320JUD002669205,12
ECLI:CE:ECHR:2023:0613JUD005311420,12
ECLI:CE:ECHR:2018:0315JUD001752109,12
ECLI:CE:ECHR:2023:0921JUD002617616,12
ECLI:CE:ECHR:2015:0317JUD002138602,12
ECLI:CE:ECHR:2015:0303JUD002926312,12
ECLI:CE:ECHR:2007:0215JUD001999702,12
ECLI:CE:ECHR:2007:0220JUD006571501,12
ECLI:CE:ECHR:2007:0227JUD005676000,12
ECLI:CE:ECHR:2023:0112JUD004900618,12
ECLI:CE:ECHR:2009:0526JUD000677302,12
ECLI:CE:ECHR:2011:0628JUD003019804,12
ECLI:CE:ECHR:2005:0201JUD006182100,12
ECLI:CE:ECHR:2021:0429JUD002929518,12
ECLI:CE:ECHR:2012:0719JUD000049709,12
ECLI:CE:ECHR:2018:0412JUD000752105,12
ECLI:CE:ECHR:2010:0304JUD002080802,12
ECLI:CE:ECHR:2015:0217JUD004160411,12
ECLI:CE:ECHR:2021:0429JUD000741318,12
ECLI:CE:ECHR:2023:0328JUD000609116,12
ECLI:CE:ECHR:2022:1006JUD006948313,12
ECLI:CE:ECHR:2021:0622JUD000008718,12
ECLI:CE:ECHR:2007:0213JUD003153503,12
ECLI:CE:ECHR:2009:1027JUD000595205,12
ECLI:CE:ECHR:2015:0414JUD006569212,12
ECLI:CE:ECHR:2024:1219JUD000270520,12
ECLI:CE:ECHR:2012:0724JUD002999508,12
ECLI:CE:ECHR:2009:0611JUD005354107,12
ECLI:CE:ECHR:2022:1013JUD004753816,12
ECLI:CE:ECHR:2009:0611JUD003529804,12
ECLI:CE:ECHR:2012:0313JUD004096204,12
ECLI:CE:ECHR:2015:0428JUD007876112,12
ECLI:CE:ECHR:2021:0527JUD005497817,12
ECLI:CE:ECHR:2009:1022JUD001788504,12
ECLI:CE:ECHR:2021:0608JUD000084018,12
ECLI:CE:ECHR:2005:0224JUD003498302,12
ECLI:CE:ECHR:2009:1027JUD004565399,12
ECLI:CE:ECHR:2011:0524JUD005346607,12
ECLI:CE:ECHR:2018:0227JUD000108510,12
ECLI:CE:ECHR:2021:1125JUD002938511,12
ECLI:CE:ECHR:2021:1216JUD003511516,12
ECLI:CE:ECHR:2007:0201JUD000304603,12
ECLI:CE:ECHR:2024:0411JUD005942816,12
ECLI:CE:ECHR:2011:0526JUD000705106,12
ECLI:CE:ECHR:2022:0920JUD003289913,12
ECLI:CE:ECHR:2023:0921JUD002744316,12
ECLI:CE:ECHR:2012:0927JUD003501605,12
ECLI:CE:ECHR:2001:0725JUD004889899,12
ECLI:CE:ECHR:1992:0626JUD001274787,12
ECLI:CE:ECHR:2007:0524JUD004175102,12
ECLI:CE:ECHR:2014:1202JUD002775605,12
ECLI:CE:ECHR:2014:1125JUD006468212,12
ECLI:CE:ECHR:2001:0731JUD004134098,12
ECLI:CE:ECHR:2012:0117JUD000561208,12
ECLI:CE:ECHR:2021:1216JUD002347615,12
ECLI:CE:ECHR:1999:0218JUD002483394,12
ECLI:CE:ECHR:2009:1208JUD002838906,12
ECLI:CE:ECHR:2010:0211JUD003146508,12
ECLI:CE:ECHR:2021:0302JUD003603717,12
ECLI:CE:ECHR:2001:0802JUD003771097,12
ECLI:CE:ECHR:2007:0607JUD003841102,12
ECLI:CE:ECHR:2009:0320JUD001268603,12
ECLI:CE:ECHR:2014:1021JUD001664309,12
ECLI:CE:ECHR:2021:0225JUD000583616,12
ECLI:CE:ECHR:2022:0915JUD005079416,12
ECLI:CE:ECHR:2024:0704JUD005411720,12
ECLI:CE:ECHR:2009:1015JUD003347003,12
ECLI:CE:ECHR:2021:0318JUD003360217,12
ECLI:CE:ECHR:2022:0113JUD003349816,12
ECLI:CE:ECHR:2001:0628JUD002469994,12
ECLI:CE:ECHR:2007:0524JUD001706003,12
ECLI:CE:ECHR:2004:1222JUD004573399,12
ECLI:CE:ECHR:2015:0203JUD002276512,12
ECLI:CE:ECHR:2021:0420JUD005675113,12
ECLI:CE:ECHR:2021:1221JUD005879515,12
ECLI:CE:ECHR:2021:0330JUD008208717,12
ECLI:CE:ECHR:2009:0416JUD001718207,12
ECLI:CE:ECHR:2022:0915JUD003600219,12
ECLI:CE:ECHR:2010:0218JUD004239604,12
ECLI:CE:ECHR:2007:0426JUD002538905,12
ECLI:CE:ECHR:2022:1220JUD003101219,12
ECLI:CE:ECHR:2004:1207JUD004957299,12
ECLI:CE:ECHR:2007:0503JUD004156702,12
ECLI:CE:ECHR:2007:0503JUD003479703,12
ECLI:CE:ECHR:2015:0113JUD004104011,12
ECLI:CE:ECHR:2021:0325JUD005984214,12
ECLI:CE:ECHR:2022:0208JUD000576617,12
ECLI:CE:ECHR:2014:1216JUD004903709,12
ECLI:CE:ECHR:2004:1116JUD004167398,12
ECLI:CE:ECHR:2023:0323JUD002971418,12
ECLI:CE:ECHR:2022:0203JUD002061117,12
ECLI:CE:ECHR:2020:1105JUD000017317,12
ECLI:CE:ECHR:2014:0710JUD004831110,12
ECLI:CE:ECHR:2003:0109JUD004533099,12
ECLI:CE:ECHR:2008:1014JUD007806001,12
ECLI:CE:ECHR:2019:0709JUD005107215,12
ECLI:CE:ECHR:2023:1109JUD007217317,12
ECLI:CE:ECHR:2019:0723JUD005122716,12
ECLI:CE:ECHR:2008:1014JUD003234702,12
ECLI:CE:ECHR:2003:0107JUD004337798,12
ECLI:CE:ECHR:2008:0408JUD004458098,12
ECLI:CE:ECHR:2021:0914JUD004041919,12
ECLI:CE:ECHR:2008:0408JUD000717002,12
ECLI:CE:ECHR:2020:0326JUD004422911,12
ECLI:CE:ECHR:2021:0914JUD000634516,12
ECLI:CE:ECHR:2022:0407JUD003273411,12
ECLI:CE:ECHR:2023:1123JUD001615419,12
ECLI:CE:ECHR:1995:1024JUD001646290,12
ECLI:CE:ECHR:2013:0718JUD000717710,12
ECLI:CE:ECHR:2019:0905JUD002014715,12
ECLI:CE:ECHR:2024:0905JUD004300713,12
ECLI:CE:ECHR:2013:1210JUD001051110,12
ECLI:CE:ECHR:2008:0424JUD001094704,12
ECLI:CE:ECHR:2020:0305JUD006047712,12
ECLI:CE:ECHR:2020:0218JUD004577616,12
ECLI:CE:ECHR:2010:1026JUD001616090,12
ECLI:CE:ECHR:2010:1130JUD003526404,12
ECLI:CE:ECHR:2008:1023JUD001087704,12
ECLI:CE:ECHR:2000:0627JUD002198693,12
ECLI:CE:ECHR:2019:0521JUD005830210,12
ECLI:CE:ECHR:2019:0509JUD004776116,12
ECLI:CE:ECHR:1995:0713JUD001797791,12
ECLI:CE:ECHR:2011:1110JUD001924610,12
ECLI:CE:ECHR:2019:0516JUD002004915,12
ECLI:CE:ECHR:2020:0604JUD000272719,12
ECLI:CE:ECHR:2002:1126JUD003321896,12
ECLI:CE:ECHR:2013:0620JUD002451006,12
ECLI:CE:ECHR:2022:0324JUD000006612,12
ECLI:CE:ECHR:2010:1207JUD001552304,12
ECLI:CE:ECHR:2008:0207JUD003942402,12
ECLI:CE:ECHR:2008:0212JUD001427704,12
ECLI:CE:ECHR:1997:0225JUD002210793,12
ECLI:CE:ECHR:2019:0606JUD005559315,12
ECLI:CE:ECHR:2021:0715JUD006968612,12
ECLI:CE:ECHR:2000:1019JUD002778595,12
ECLI:CE:ECHR:2008:0226JUD001044603,12
ECLI:CE:ECHR:2019:0611JUD004230518,12
ECLI:CE:ECHR:2022:0623JUD002050917,12
ECLI:CE:ECHR:2019:0627JUD001329011,12
ECLI:CE:ECHR:2019:0627JUD002863411,12
ECLI:CE:ECHR:2021:0921JUD006173708,12
ECLI:CE:ECHR:2013:0625JUD000596809,12
ECLI:CE:ECHR:2013:0709JUD000450908,12
ECLI:CE:ECHR:2019:0919JUD002917116,12
ECLI:CE:ECHR:2024:0905JUD002652918,12
ECLI:CE:ECHR:2023:0706JUD005615421,12
ECLI:CE:ECHR:2021:0720JUD005836112,12
ECLI:CE:ECHR:2019:1114JUD002524418,12
ECLI:CE:ECHR:2021:0831JUD004551211,12
ECLI:CE:ECHR:2008:0731JUD007203401,12
ECLI:CE:ECHR:2008:0624JUD000366903,12
ECLI:CE:ECHR:2020:0121JUD003696309,12
ECLI:CE:ECHR:2018:0208JUD000505817,12
ECLI:CE:ECHR:2010:1104JUD002036405,12
ECLI:CE:ECHR:2023:1123JUD002152718,12
ECLI:CE:ECHR:2021:0722JUD003912618,12
ECLI:CE:ECHR:2013:1022JUD004409506,12
ECLI:CE:ECHR:2023:0706JUD001584917,12
ECLI:CE:ECHR:1996:0916JUD002002492,12
ECLI:CE:ECHR:2020:0130JUD003574611,12
ECLI:CE:ECHR:2012:0607JUD000483706,12
ECLI:CE:ECHR:2013:1003JUD002278206,12
ECLI:CE:ECHR:2010:1102JUD004038105,12
ECLI:CE:ECHR:2011:1025JUD003325104,12
ECLI:CE:ECHR:1996:1218JUD002178793,12
ECLI:CE:ECHR:2003:0429JUD004122098,12
ECLI:CE:ECHR:2003:0429JUD002849295,12
ECLI:CE:ECHR:1996:1218JUD002198793,12
ECLI:CE:ECHR:2001:0130JUD002580194,12
ECLI:CE:ECHR:2008:0619JUD001064903,12
ECLI:CE:ECHR:2013:1031JUD002696006,12
ECLI:CE:ECHR:2013:1017JUD002701307,12
ECLI:CE:ECHR:2013:1205JUD006010408,12
ECLI:CE:ECHR:2000:0725JUD003141796,12
ECLI:CE:ECHR:2008:0515JUD000746003,12
ECLI:CE:ECHR:2003:0206JUD004682799,12
ECLI:CE:ECHR:2003:0724JUD005285499,12
ECLI:CE:ECHR:2013:1203JUD006452010,12
ECLI:CE:ECHR:2019:0924JUD005116508,12
ECLI:CE:ECHR:2021:0831JUD005869915,12
ECLI:CE:ECHR:2013:0716JUD005499708,12
ECLI:CE:ECHR:2003:0715JUD005220699,12
ECLI:CE:ECHR:2020:0211JUD004635411,12
ECLI:CE:ECHR:2003:0715JUD003340096,12
ECLI:CE:ECHR:2008:0529JUD000183904,12
ECLI:CE:ECHR:2008:0529JUD000175504,12
ECLI:CE:ECHR:2003:0710JUD005344199,12
ECLI:CE:ECHR:2019:1008JUD001022910,12
ECLI:CE:ECHR:2003:0708JUD003187196,12
ECLI:CE:ECHR:2022:0609JUD004285811,12
ECLI:CE:ECHR:2013:1112JUD003618105,12
ECLI:CE:ECHR:2009:0728JUD000895804,12
ECLI:CE:ECHR:2010:1109JUD002030702,12
ECLI:CE:ECHR:2014:0218JUD007528010,12
ECLI:CE:ECHR:2023:0302JUD003832814,12
ECLI:CE:ECHR:2003:1204JUD003927298,12
ECLI:CE:ECHR:2021:1014JUD003415917,12
ECLI:CE:ECHR:2018:1108JUD007800511,12
ECLI:CE:ECHR:2021:1019JUD003386217,12
ECLI:CE:ECHR:2009:1105JUD004476907,12
ECLI:CE:ECHR:2010:0923JUD000162003,12
ECLI:CE:ECHR:2023:0112JUD000717716,12
ECLI:CE:ECHR:2000:0919JUD002952295,12
ECLI:CE:ECHR:2009:0113JUD000052204,12
ECLI:CE:ECHR:2009:0113JUD003393206,12
ECLI:CE:ECHR:2022:0512JUD006488619,12
ECLI:CE:ECHR:2024:1022JUD000000418,12
ECLI:CE:ECHR:2004:0603JUD003309796,12
ECLI:CE:ECHR:2024:0312JUD004830917,12
ECLI:CE:ECHR:2024:0711JUD007810917,12
ECLI:CE:ECHR:2009:0115JUD004245402,12
ECLI:CE:ECHR:2022:0721JUD003928019,12
ECLI:CE:ECHR:2011:0721JUD001657408,12
ECLI:CE:ECHR:2004:0601JUD004502798,12
ECLI:CE:ECHR:2011:1215JUD000520309,12
ECLI:CE:ECHR:2024:0118JUD002642116,12
ECLI:CE:ECHR:2002:0521JUD002885695,12
ECLI:CE:ECHR:2013:0219JUD000283406,12
ECLI:CE:ECHR:2018:1120JUD002570705,12
ECLI:CE:ECHR:2021:0706JUD006145808,12
ECLI:CE:ECHR:2004:0701JUD006479601,12
ECLI:CE:ECHR:2018:1011JUD005521608,12
ECLI:CE:ECHR:2009:0707JUD003054204,12
ECLI:CE:ECHR:1999:1012JUD002527794,12
ECLI:CE:ECHR:2009:0127JUD001836191,12
ECLI:CE:ECHR:2009:0127JUD001840691,12
ECLI:CE:ECHR:2007:0920JUD000887803,12
ECLI:CE:ECHR:2018:0904JUD004616207,12
ECLI:CE:ECHR:2018:0920JUD003250310,12
ECLI:CE:ECHR:2022:0728JUD007511517,12
ECLI:CE:ECHR:2020:1119JUD002533816,12
ECLI:CE:ECHR:2023:0704JUD001345115,12
ECLI:CE:ECHR:2007:0927JUD000119204,12
ECLI:CE:ECHR:2018:0920JUD004289817,12
ECLI:CE:ECHR:2012:0705JUD004171606,12
ECLI:CE:ECHR:2018:0925JUD003904711,12
ECLI:CE:ECHR:2009:1105JUD000110802,12
ECLI:CE:ECHR:1993:0623JUD001295287,12
ECLI:CE:ECHR:2000:0427JUD002565194,12
ECLI:CE:ECHR:2024:1024JUD003824412,12
ECLI:CE:ECHR:2023:0307JUD002722717,12
ECLI:CE:ECHR:2022:0705JUD007013316,12
ECLI:CE:ECHR:2007:1009JUD006277600,12
ECLI:CE:ECHR:2022:0707JUD004405720,12
ECLI:CE:ECHR:2018:1120JUD006028914,12
ECLI:CE:ECHR:2023:0124JUD005471417,12
ECLI:CE:ECHR:2023:0209JUD000543215,12
ECLI:CE:ECHR:2023:0112JUD002770015,12
ECLI:CE:ECHR:2014:0403JUD002443906,12
ECLI:CE:ECHR:2002:0715JUD003737097,12
ECLI:CE:ECHR:2010:1014JUD006563101,12
ECLI:CE:ECHR:2019:0221JUD007211413,12
ECLI:CE:ECHR:2021:0713JUD003521108,12
ECLI:CE:ECHR:2014:0311JUD002682708,12
ECLI:CE:ECHR:2021:1005JUD000551313,12
ECLI:CE:ECHR:2011:1122JUD003525407,12
ECLI:CE:ECHR:2011:0927JUD005632807,12
ECLI:CE:ECHR:2014:0227JUD000003510,12
ECLI:CE:ECHR:2019:0219JUD003870411,12
